# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 53.479, -2.245 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "53.4794892", "lon": "-2.2451148", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-08-08 22:00,2019-08-08 23:00,0,0,0,14.823
2019-08-08 23:00,2019-08-09 00:00,0,0,0,14.298
2019-08-09 00:00,2019-08-09 01:00,0,0,0,14.079
2019-08-09 01:00,2019-08-09 02:00,0,0,0,14.044
2019-08-09 02:00,2019-08-09 03:00,0,0,0,14.138
2019-08-09 03:00,2019-08-09 04:00,0,0,0,14.311
2019-08-09 04:00,2019-08-09 05:00,0,0,0.001,14.592
2019-08-09 05:00,2019-08-09 06:00,0.017,0,0.030,14.864
2019-08-09 06:00,2019-08-09 07:00,0.028,0.001,0.043,15.122
2019-08-09 07:00,2019-08-09 08:00,0.074,0.005,0.091,15.775
2019-08-09 08:00,2019-08-09 09:00,0.232,0.071,0.202,17.179
2019-08-09 09:00,2019-08-09 10:00,0.473,0.386,0.183,18.803
2019-08-09 10:00,2019-08-09 11:00,0.660,0.715,0.122,19.891
2019-08-09 11:00,2019-08-09 12:00,0.713,0.804,0.118,20.340
2019-08-09 12:00,2019-08-09 13:00,0.695,0.761,0.135,20.445
2019-08-09 13:00,2019-08-09 14:00,0.591,0.558,0.180,20.384
2019-08-09 14:00,2019-08-09 15:00,0.416,0.268,0.232,20.173
2019-08-09 15:00,2019-08-09 16:00,0.305,0.149,0.213,19.819
2019-08-09 16:00,2019-08-09 17:00,0.253,0.134,0.166,19.285
2019-08-09 17:00,2019-08-09 18:00,0.137,0.047,0.121,18.343
2019-08-09 18:00,2019-08-09 19:00,0.039,0.001,0.056,17.191
2019-08-09 19:00,2019-08-09 20:00,0,0,0.005,16.247
2019-08-09 20:00,2019-08-09 21:00,0,0,0,15.672
2019-08-09 21:00,2019-08-09 22:00,0,0,0,15.227
2019-08-09 22:00,2019-08-09 23:00,0,0,0,14.861
2019-08-09 23:00,2019-08-10 00:00,0,0,0,14.690
2019-08-10 00:00,2019-08-10 01:00,0,0,0,14.685
2019-08-10 01:00,2019-08-10 02:00,0,0,0,14.756
2019-08-10 02:00,2019-08-10 03:00,0,0,0,14.808
2019-08-10 03:00,2019-08-10 04:00,0,0,0,14.769
2019-08-10 04:00,2019-08-10 05:00,0,0,0.002,14.559
2019-08-10 05:00,2019-08-10 06:00,0.025,0,0.040,14.476
2019-08-10 06:00,2019-08-10 07:00,0.091,0.015,0.100,14.832
2019-08-10 07:00,2019-08-10 08:00,0.176,0.051,0.158,15.505
2019-08-10 08:00,2019-08-10 09:00,0.249,0.082,0.209,16.238
2019-08-10 09:00,2019-08-10 10:00,0.275,0.079,0.243,16.829
2019-08-10 10:00,2019-08-10 11:00,0.321,0.101,0.276,17.413
2019-08-10 11:00,2019-08-10 12:00,0.380,0.150,0.299,17.898
2019-08-10 12:00,2019-08-10 13:00,0.404,0.178,0.302,18.111
2019-08-10 13:00,2019-08-10 14:00,0.368,0.149,0.286,18.029
2019-08-10 14:00,2019-08-10 15:00,0.387,0.200,0.259,17.963
2019-08-10 15:00,2019-08-10 16:00,0.305,0.134,0.224,17.574
2019-08-10 16:00,2019-08-10 17:00,0.191,0.053,0.173,16.750
2019-08-10 17:00,2019-08-10 18:00,0.116,0.024,0.119,15.866
2019-08-10 18:00,2019-08-10 19:00,0.040,0.001,0.057,14.902
2019-08-10 19:00,2019-08-10 20:00,0.001,0,0.007,13.979
2019-08-10 20:00,2019-08-10 21:00,0,0,0,13.367
2019-08-10 21:00,2019-08-10 22:00,0,0,0,13.059
2019-08-10 22:00,2019-08-10 23:00,0,0,0,12.905
2019-08-10 23:00,2019-08-11 00:00,0,0,0,12.819
2019-08-11 00:00,2019-08-11 01:00,0,0,0,12.780
2019-08-11 01:00,2019-08-11 02:00,0,0,0,12.752
2019-08-11 02:00,2019-08-11 03:00,0,0,0,12.743
2019-08-11 03:00,2019-08-11 04:00,0,0,0,12.679
2019-08-11 04:00,2019-08-11 05:00,0,0,0.001,12.586
2019-08-11 05:00,2019-08-11 06:00,0.020,0,0.034,12.822
2019-08-11 06:00,2019-08-11 07:00,0.074,0.009,0.087,13.369
2019-08-11 07:00,2019-08-11 08:00,0.149,0.035,0.142,13.909
2019-08-11 08:00,2019-08-11 09:00,0.232,0.079,0.190,14.321
2019-08-11 09:00,2019-08-11 10:00,0.431,0.305,0.199,14.910
2019-08-11 10:00,2019-08-11 11:00,0.598,0.569,0.156,15.462
2019-08-11 11:00,2019-08-11 12:00,0.682,0.712,0.136,15.763
2019-08-11 12:00,2019-08-11 13:00,0.692,0.731,0.133,15.930
2019-08-11 13:00,2019-08-11 14:00,0.668,0.703,0.126,15.982
2019-08-11 14:00,2019-08-11 15:00,0.592,0.597,0.121,15.809
2019-08-11 15:00,2019-08-11 16:00,0.472,0.442,0.117,15.401
2019-08-11 16:00,2019-08-11 17:00,0.332,0.281,0.103,14.808
2019-08-11 17:00,2019-08-11 18:00,0.173,0.117,0.087,14.013
2019-08-11 18:00,2019-08-11 19:00,0.044,0.004,0.058,12.966
2019-08-11 19:00,2019-08-11 20:00,0.001,0,0.008,11.738
2019-08-11 20:00,2019-08-11 21:00,0,0,0,10.914
2019-08-11 21:00,2019-08-11 22:00,0,0,0,10.512
2019-08-11 22:00,2019-08-11 23:00,0,0,0,10.045
2019-08-11 23:00,2019-08-12 00:00,0,0,0,9.636
2019-08-12 00:00,2019-08-12 01:00,0,0,0,9.256
2019-08-12 01:00,2019-08-12 02:00,0,0,0,8.978
2019-08-12 02:00,2019-08-12 03:00,0,0,0,8.983
2019-08-12 03:00,2019-08-12 04:00,0,0,0,8.965
2019-08-12 04:00,2019-08-12 05:00,0,0,0.002,8.899
2019-08-12 05:00,2019-08-12 06:00,0.025,0,0.040,9.557
2019-08-12 06:00,2019-08-12 07:00,0.118,0.069,0.073,10.903
2019-08-12 07:00,2019-08-12 08:00,0.278,0.225,0.092,11.945
2019-08-12 08:00,2019-08-12 09:00,0.425,0.381,0.110,12.728
2019-08-12 09:00,2019-08-12 10:00,0.529,0.491,0.133,13.260
2019-08-12 10:00,2019-08-12 11:00,0.578,0.529,0.162,13.648
2019-08-12 11:00,2019-08-12 12:00,0.614,0.569,0.174,14.133
2019-08-12 12:00,2019-08-12 13:00,0.596,0.531,0.188,14.411
2019-08-12 13:00,2019-08-12 14:00,0.578,0.517,0.177,14.479
2019-08-12 14:00,2019-08-12 15:00,0.531,0.475,0.156,14.451
2019-08-12 15:00,2019-08-12 16:00,0.436,0.372,0.137,14.300
2019-08-12 16:00,2019-08-12 17:00,0.297,0.220,0.122,13.948
2019-08-12 17:00,2019-08-12 18:00,0.158,0.092,0.096,13.425
2019-08-12 18:00,2019-08-12 19:00,0.042,0.003,0.057,12.347
2019-08-12 19:00,2019-08-12 20:00,0.001,0,0.007,10.492
2019-08-12 20:00,2019-08-12 21:00,0,0,0,9.907
2019-08-12 21:00,2019-08-12 22:00,0,0,0,9.732
2019-08-12 22:00,2019-08-12 23:00,0,0,0,9.567
2019-08-12 23:00,2019-08-13 00:00,0,0,0,9.439
2019-08-13 00:00,2019-08-13 01:00,0,0,0,9.361
2019-08-13 01:00,2019-08-13 02:00,0,0,0,9.215
2019-08-13 02:00,2019-08-13 03:00,0,0,0,9.046
2019-08-13 03:00,2019-08-13 04:00,0,0,0,8.822
2019-08-13 04:00,2019-08-13 05:00,0,0,0.001,8.472
2019-08-13 05:00,2019-08-13 06:00,0.024,0,0.038,9.210
2019-08-13 06:00,2019-08-13 07:00,0.110,0.052,0.081,10.739
2019-08-13 07:00,2019-08-13 08:00,0.263,0.200,0.100,11.813
2019-08-13 08:00,2019-08-13 09:00,0.421,0.376,0.110,12.725
2019-08-13 09:00,2019-08-13 10:00,0.550,0.535,0.117,13.518
2019-08-13 10:00,2019-08-13 11:00,0.627,0.631,0.129,14.097
2019-08-13 11:00,2019-08-13 12:00,0.676,0.701,0.132,14.514
2019-08-13 12:00,2019-08-13 13:00,0.686,0.719,0.130,14.873
2019-08-13 13:00,2019-08-13 14:00,0.660,0.689,0.123,15.076
2019-08-13 14:00,2019-08-13 15:00,0.588,0.594,0.116,15.042
2019-08-13 15:00,2019-08-13 16:00,0.474,0.450,0.108,14.872
2019-08-13 16:00,2019-08-13 17:00,0.329,0.283,0.097,14.604
2019-08-13 17:00,2019-08-13 18:00,0.159,0.099,0.089,14.048
2019-08-13 18:00,2019-08-13 19:00,0.039,0.003,0.054,12.799
2019-08-13 19:00,2019-08-13 20:00,0.001,0,0.006,10.854
2019-08-13 20:00,2019-08-13 21:00,0,0,0,10.577
2019-08-13 21:00,2019-08-13 22:00,0,0,0,10.848
2019-08-13 22:00,2019-08-13 23:00,0,0,0,10.788
2019-08-13 23:00,2019-08-14 00:00,0,0,0,10.212
2019-08-14 00:00,2019-08-14 01:00,0,0,0,9.872
2019-08-14 01:00,2019-08-14 02:00,0,0,0,9.765
2019-08-14 02:00,2019-08-14 03:00,0,0,0,9.795
2019-08-14 03:00,2019-08-14 04:00,0,0,0,9.947
2019-08-14 04:00,2019-08-14 05:00,0,0,0,10.064
2019-08-14 05:00,2019-08-14 06:00,0.013,0,0.026,10.611
2019-08-14 06:00,2019-08-14 07:00,0.065,0.005,0.080,11.607
2019-08-14 07:00,2019-08-14 08:00,0.138,0.021,0.143,12.663
2019-08-14 08:00,2019-08-14 09:00,0.203,0.040,0.196,13.476
2019-08-14 09:00,2019-08-14 10:00,0.257,0.056,0.241,14.003
2019-08-14 10:00,2019-08-14 11:00,0.279,0.057,0.265,14.385
2019-08-14 11:00,2019-08-14 12:00,0.259,0.040,0.260,14.634
2019-08-14 12:00,2019-08-14 13:00,0.214,0.023,0.227,14.793
2019-08-14 13:00,2019-08-14 14:00,0.194,0.019,0.209,15.271
2019-08-14 14:00,2019-08-14 15:00,0.200,0.024,0.212,16.189
2019-08-14 15:00,2019-08-14 16:00,0.187,0.028,0.194,17.091
2019-08-14 16:00,2019-08-14 17:00,0.162,0.030,0.165,17.620
2019-08-14 17:00,2019-08-14 18:00,0.105,0.018,0.114,17.517
2019-08-14 18:00,2019-08-14 19:00,0.036,0.001,0.053,16.707
2019-08-14 19:00,2019-08-14 20:00,0,0,0.005,15.334
2019-08-14 20:00,2019-08-14 21:00,0,0,0,14.595
2019-08-14 21:00,2019-08-14 22:00,0,0,0,14.395
2019-08-14 22:00,2019-08-14 23:00,0,0,0,14.200
2019-08-14 23:00,2019-08-15 00:00,0,0,0,13.802
2019-08-15 00:00,2019-08-15 01:00,0,0,0,13.401
2019-08-15 01:00,2019-08-15 02:00,0,0,0,13.114
2019-08-15 02:00,2019-08-15 03:00,0,0,0,13.028
2019-08-15 03:00,2019-08-15 04:00,0,0,0,12.900
2019-08-15 04:00,2019-08-15 05:00,0,0,0,12.780
2019-08-15 05:00,2019-08-15 06:00,0.018,0,0.032,12.825
2019-08-15 06:00,2019-08-15 07:00,0.090,0.026,0.088,13.264
2019-08-15 07:00,2019-08-15 08:00,0.236,0.158,0.115,13.788
2019-08-15 08:00,2019-08-15 09:00,0.423,0.387,0.107,14.346
2019-08-15 09:00,2019-08-15 10:00,0.566,0.573,0.106,14.802
2019-08-15 10:00,2019-08-15 11:00,0.659,0.699,0.111,15.080
2019-08-15 11:00,2019-08-15 12:00,0.685,0.725,0.126,15.320
2019-08-15 12:00,2019-08-15 13:00,0.666,0.685,0.139,15.465
2019-08-15 13:00,2019-08-15 14:00,0.655,0.681,0.126,15.524
2019-08-15 14:00,2019-08-15 15:00,0.585,0.590,0.117,15.419
2019-08-15 15:00,2019-08-15 16:00,0.477,0.460,0.104,15.200
2019-08-15 16:00,2019-08-15 17:00,0.349,0.321,0.084,14.893
2019-08-15 17:00,2019-08-15 18:00,0.153,0.092,0.091,14.317
2019-08-15 18:00,2019-08-15 19:00,0.033,0.001,0.049,13.271
2019-08-15 19:00,2019-08-15 20:00,0,0,0.005,11.523
2019-08-15 20:00,2019-08-15 21:00,0,0,0,10.849
2019-08-15 21:00,2019-08-15 22:00,0,0,0,11.025
2019-08-15 22:00,2019-08-15 23:00,0,0,0,11.364
2019-08-15 23:00,2019-08-16 00:00,0,0,0,11.594
2019-08-16 00:00,2019-08-16 01:00,0,0,0,11.731
2019-08-16 01:00,2019-08-16 02:00,0,0,0,11.798
2019-08-16 02:00,2019-08-16 03:00,0,0,0,11.837
2019-08-16 03:00,2019-08-16 04:00,0,0,0,11.875
2019-08-16 04:00,2019-08-16 05:00,0,0,0,11.911
2019-08-16 05:00,2019-08-16 06:00,0.005,0,0.014,12.088
2019-08-16 06:00,2019-08-16 07:00,0.065,0.004,0.082,12.603
2019-08-16 07:00,2019-08-16 08:00,0.067,0.003,0.084,13.007
2019-08-16 08:00,2019-08-16 09:00,0.070,0.003,0.089,13.237
2019-08-16 09:00,2019-08-16 10:00,0.088,0.003,0.108,13.499
2019-08-16 10:00,2019-08-16 11:00,0.088,0.003,0.108,13.901
2019-08-16 11:00,2019-08-16 12:00,0.105,0.004,0.126,14.378
2019-08-16 12:00,2019-08-16 13:00,0.111,0.005,0.133,14.728
2019-08-16 13:00,2019-08-16 14:00,0.175,0.013,0.194,15.303
2019-08-16 14:00,2019-08-16 15:00,0.205,0.023,0.218,15.966
2019-08-16 15:00,2019-08-16 16:00,0.179,0.023,0.190,16.387
2019-08-16 16:00,2019-08-16 17:00,0.158,0.026,0.163,16.596
2019-08-16 17:00,2019-08-16 18:00,0.117,0.024,0.120,16.547
2019-08-16 18:00,2019-08-16 19:00,0.037,0.001,0.055,16.039
2019-08-16 19:00,2019-08-16 20:00,0,0,0.003,15.374
2019-08-16 20:00,2019-08-16 21:00,0,0,0,15.068
2019-08-16 21:00,2019-08-16 22:00,0,0,0,14.757
2019-08-16 22:00,2019-08-16 23:00,0,0,0,14.336
2019-08-16 23:00,2019-08-17 00:00,0,0,0,13.871
2019-08-17 00:00,2019-08-17 01:00,0,0,0,13.274
2019-08-17 01:00,2019-08-17 02:00,0,0,0,12.620
2019-08-17 02:00,2019-08-17 03:00,0,0,0,12.047
2019-08-17 03:00,2019-08-17 04:00,0,0,0,11.613
2019-08-17 04:00,2019-08-17 05:00,0,0,0,11.295
2019-08-17 05:00,2019-08-17 06:00,0.019,0,0.033,11.447
2019-08-17 06:00,2019-08-17 07:00,0.098,0.042,0.080,12.310
2019-08-17 07:00,2019-08-17 08:00,0.210,0.124,0.120,13.471
2019-08-17 08:00,2019-08-17 09:00,0.397,0.344,0.117,14.491
2019-08-17 09:00,2019-08-17 10:00,0.565,0.577,0.102,15.348
2019-08-17 10:00,2019-08-17 11:00,0.667,0.726,0.101,15.894
2019-08-17 11:00,2019-08-17 12:00,0.719,0.806,0.102,16.290
2019-08-17 12:00,2019-08-17 13:00,0.723,0.812,0.103,16.658
2019-08-17 13:00,2019-08-17 14:00,0.686,0.758,0.102,16.894
2019-08-17 14:00,2019-08-17 15:00,0.603,0.639,0.100,16.928
2019-08-17 15:00,2019-08-17 16:00,0.479,0.473,0.097,16.729
2019-08-17 16:00,2019-08-17 17:00,0.324,0.285,0.093,16.261
2019-08-17 17:00,2019-08-17 18:00,0.137,0.076,0.091,15.413
2019-08-17 18:00,2019-08-17 19:00,0.033,0.001,0.048,14.199
2019-08-17 19:00,2019-08-17 20:00,0,0,0.004,12.621
2019-08-17 20:00,2019-08-17 21:00,0,0,0,12.001
2019-08-17 21:00,2019-08-17 22:00,0,0,0,11.484
2019-08-17 22:00,2019-08-17 23:00,0,0,0,11.006
2019-08-17 23:00,2019-08-18 00:00,0,0,0,10.625
2019-08-18 00:00,2019-08-18 01:00,0,0,0,10.340
2019-08-18 01:00,2019-08-18 02:00,0,0,0,10.028
2019-08-18 02:00,2019-08-18 03:00,0,0,0,9.739
2019-08-18 03:00,2019-08-18 04:00,0,0,0,9.521
2019-08-18 04:00,2019-08-18 05:00,0,0,0,9.356
2019-08-18 05:00,2019-08-18 06:00,0.017,0,0.031,9.748
2019-08-18 06:00,2019-08-18 07:00,0.100,0.045,0.077,10.955
2019-08-18 07:00,2019-08-18 08:00,0.258,0.199,0.096,12.623
2019-08-18 08:00,2019-08-18 09:00,0.404,0.355,0.114,13.905
2019-08-18 09:00,2019-08-18 10:00,0.521,0.492,0.127,14.817
2019-08-18 10:00,2019-08-18 11:00,0.628,0.644,0.124,15.532
2019-08-18 11:00,2019-08-18 12:00,0.690,0.743,0.119,16.079
2019-08-18 12:00,2019-08-18 13:00,0.702,0.766,0.116,16.470
2019-08-18 13:00,2019-08-18 14:00,0.666,0.715,0.114,16.594
2019-08-18 14:00,2019-08-18 15:00,0.590,0.610,0.110,16.487
2019-08-18 15:00,2019-08-18 16:00,0.468,0.449,0.106,16.148
2019-08-18 16:00,2019-08-18 17:00,0.302,0.244,0.107,15.595
2019-08-18 17:00,2019-08-18 18:00,0.136,0.070,0.094,14.801
2019-08-18 18:00,2019-08-18 19:00,0.031,0,0.047,13.781
2019-08-18 19:00,2019-08-18 20:00,0,0,0.002,12.858
2019-08-18 20:00,2019-08-18 21:00,0,0,0,12.434
2019-08-18 21:00,2019-08-18 22:00,0,0,0,12.099
2019-08-18 22:00,2019-08-18 23:00,0,0,0,11.826
2019-08-18 23:00,2019-08-19 00:00,0,0,0,11.509
2019-08-19 00:00,2019-08-19 01:00,0,0,0,11.309
2019-08-19 01:00,2019-08-19 02:00,0,0,0,11.109
2019-08-19 02:00,2019-08-19 03:00,0,0,0,10.958
2019-08-19 03:00,2019-08-19 04:00,0,0,0,10.956
2019-08-19 04:00,2019-08-19 05:00,0,0,0,10.918
2019-08-19 05:00,2019-08-19 06:00,0.010,0,0.022,11.065
2019-08-19 06:00,2019-08-19 07:00,0.070,0.011,0.079,11.677
2019-08-19 07:00,2019-08-19 08:00,0.189,0.086,0.134,12.451
2019-08-19 08:00,2019-08-19 09:00,0.380,0.303,0.136,13.440
2019-08-19 09:00,2019-08-19 10:00,0.539,0.515,0.126,14.421
2019-08-19 10:00,2019-08-19 11:00,0.612,0.603,0.141,15.103
2019-08-19 11:00,2019-08-19 12:00,0.625,0.598,0.165,15.485
2019-08-19 12:00,2019-08-19 13:00,0.586,0.519,0.191,15.632
2019-08-19 13:00,2019-08-19 14:00,0.554,0.479,0.187,15.635
2019-08-19 14:00,2019-08-19 15:00,0.515,0.452,0.161,15.512
2019-08-19 15:00,2019-08-19 16:00,0.429,0.368,0.135,15.258
2019-08-19 16:00,2019-08-19 17:00,0.297,0.230,0.114,14.843
2019-08-19 17:00,2019-08-19 18:00,0.143,0.079,0.092,14.202
2019-08-19 18:00,2019-08-19 19:00,0.030,0,0.047,13.072
2019-08-19 19:00,2019-08-19 20:00,0,0,0.002,11.625
2019-08-19 20:00,2019-08-19 21:00,0,0,0,11.245
2019-08-19 21:00,2019-08-19 22:00,0,0,0,11.069
2019-08-19 22:00,2019-08-19 23:00,0,0,0,10.779
2019-08-19 23:00,2019-08-20 00:00,0,0,0,10.431
2019-08-20 00:00,2019-08-20 01:00,0,0,0,10.117
2019-08-20 01:00,2019-08-20 02:00,0,0,0,9.789
2019-08-20 02:00,2019-08-20 03:00,0,0,0,9.483
2019-08-20 03:00,2019-08-20 04:00,0,0,0,9.305
2019-08-20 04:00,2019-08-20 05:00,0,0,0,9.207
2019-08-20 05:00,2019-08-20 06:00,0.014,0,0.027,9.685
2019-08-20 06:00,2019-08-20 07:00,0.085,0.026,0.081,10.747
2019-08-20 07:00,2019-08-20 08:00,0.196,0.102,0.125,11.645
2019-08-20 08:00,2019-08-20 09:00,0.393,0.328,0.123,12.549
2019-08-20 09:00,2019-08-20 10:00,0.521,0.484,0.129,13.407
2019-08-20 10:00,2019-08-20 11:00,0.617,0.614,0.132,14.068
2019-08-20 11:00,2019-08-20 12:00,0.678,0.707,0.128,14.584
2019-08-20 12:00,2019-08-20 13:00,0.689,0.729,0.125,15.004
2019-08-20 13:00,2019-08-20 14:00,0.663,0.700,0.118,15.342
2019-08-20 14:00,2019-08-20 15:00,0.592,0.609,0.109,15.517
2019-08-20 15:00,2019-08-20 16:00,0.476,0.463,0.100,15.485
2019-08-20 16:00,2019-08-20 17:00,0.322,0.283,0.091,15.253
2019-08-20 17:00,2019-08-20 18:00,0.150,0.100,0.079,14.700
2019-08-20 18:00,2019-08-20 19:00,0.028,0,0.044,13.175
2019-08-20 19:00,2019-08-20 20:00,0,0,0.002,11.431
2019-08-20 20:00,2019-08-20 21:00,0,0,0,11.044
2019-08-20 21:00,2019-08-20 22:00,0,0,0,10.967
2019-08-20 22:00,2019-08-20 23:00,0,0,0,10.928
2019-08-20 23:00,2019-08-21 00:00,0,0,0,10.822
2019-08-21 00:00,2019-08-21 01:00,0,0,0,10.667
2019-08-21 01:00,2019-08-21 02:00,0,0,0,10.491
2019-08-21 02:00,2019-08-21 03:00,0,0,0,10.335
2019-08-21 03:00,2019-08-21 04:00,0,0,0,10.138
2019-08-21 04:00,2019-08-21 05:00,0,0,0,10.135
2019-08-21 05:00,2019-08-21 06:00,0.010,0,0.021,10.625
2019-08-21 06:00,2019-08-21 07:00,0.059,0.006,0.073,11.665
2019-08-21 07:00,2019-08-21 08:00,0.137,0.030,0.133,12.490
2019-08-21 08:00,2019-08-21 09:00,0.341,0.221,0.172,13.971
2019-08-21 09:00,2019-08-21 10:00,0.532,0.492,0.144,15.530
2019-08-21 10:00,2019-08-21 11:00,0.628,0.628,0.145,16.587
2019-08-21 11:00,2019-08-21 12:00,0.655,0.651,0.166,17.182
2019-08-21 12:00,2019-08-21 13:00,0.530,0.394,0.247,17.344
2019-08-21 13:00,2019-08-21 14:00,0.321,0.104,0.272,17.002
2019-08-21 14:00,2019-08-21 15:00,0.193,0.028,0.200,16.459
2019-08-21 15:00,2019-08-21 16:00,0.139,0.015,0.154,16.034
2019-08-21 16:00,2019-08-21 17:00,0.085,0.006,0.102,15.513
2019-08-21 17:00,2019-08-21 18:00,0.038,0.002,0.054,14.811
2019-08-21 18:00,2019-08-21 19:00,0.007,0,0.017,13.980
2019-08-21 19:00,2019-08-21 20:00,0,0,0,13.310
2019-08-21 20:00,2019-08-21 21:00,0,0,0,12.959
2019-08-21 21:00,2019-08-21 22:00,0,0,0,12.630
2019-08-21 22:00,2019-08-21 23:00,0,0,0,12.386
2019-08-21 23:00,2019-08-22 00:00,0,0,0,12.199
2019-08-22 00:00,2019-08-22 01:00,0,0,0,12.069
2019-08-22 01:00,2019-08-22 02:00,0,0,0,11.997
2019-08-22 02:00,2019-08-22 03:00,0,0,0,11.956
2019-08-22 03:00,2019-08-22 04:00,0,0,0,12.017
2019-08-22 04:00,2019-08-22 05:00,0,0,0,12.158
2019-08-22 05:00,2019-08-22 06:00,0.008,0,0.018,12.321
2019-08-22 06:00,2019-08-22 07:00,0.066,0.010,0.076,13.116
2019-08-22 07:00,2019-08-22 08:00,0.175,0.070,0.136,14.412
2019-08-22 08:00,2019-08-22 09:00,0.311,0.193,0.170,15.902
2019-08-22 09:00,2019-08-22 10:00,0.417,0.299,0.194,17.096
2019-08-22 10:00,2019-08-22 11:00,0.476,0.355,0.216,17.930
2019-08-22 11:00,2019-08-22 12:00,0.529,0.423,0.221,18.531
2019-08-22 12:00,2019-08-22 13:00,0.545,0.456,0.212,18.895
2019-08-22 13:00,2019-08-22 14:00,0.602,0.588,0.160,19.261
2019-08-22 14:00,2019-08-22 15:00,0.528,0.494,0.151,19.297
2019-08-22 15:00,2019-08-22 16:00,0.376,0.285,0.162,19.004
2019-08-22 16:00,2019-08-22 17:00,0.221,0.113,0.150,18.447
2019-08-22 17:00,2019-08-22 18:00,0.089,0.019,0.095,17.620
2019-08-22 18:00,2019-08-22 19:00,0.018,0,0.032,16.607
2019-08-22 19:00,2019-08-22 20:00,0,0,0.001,15.643
2019-08-22 20:00,2019-08-22 21:00,0,0,0,15.094
2019-08-22 21:00,2019-08-22 22:00,0,0,0,14.686
2019-08-22 22:00,2019-08-22 23:00,0,0,0,14.288
2019-08-22 23:00,2019-08-23 00:00,0,0,0,13.954
2019-08-23 00:00,2019-08-23 01:00,0,0,0,13.713
2019-08-23 01:00,2019-08-23 02:00,0,0,0,13.489
2019-08-23 02:00,2019-08-23 03:00,0,0,0,13.247
2019-08-23 03:00,2019-08-23 04:00,0,0,0,12.986
2019-08-23 04:00,2019-08-23 05:00,0,-0,0,12.717
2019-08-23 05:00,2019-08-23 06:00,0.010,0,0.022,13.022
2019-08-23 06:00,2019-08-23 07:00,0.095,0.053,0.066,14.328
2019-08-23 07:00,2019-08-23 08:00,0.251,0.205,0.087,15.678
2019-08-23 08:00,2019-08-23 09:00,0.407,0.382,0.100,17.181
2019-08-23 09:00,2019-08-23 10:00,0.536,0.545,0.107,18.431
2019-08-23 10:00,2019-08-23 11:00,0.631,0.680,0.111,19.414
2019-08-23 11:00,2019-08-23 12:00,0.657,0.711,0.123,20.104
2019-08-23 12:00,2019-08-23 13:00,0.661,0.716,0.126,20.624
2019-08-23 13:00,2019-08-23 14:00,0.607,0.631,0.133,20.923
2019-08-23 14:00,2019-08-23 15:00,0.543,0.550,0.122,21.046
2019-08-23 15:00,2019-08-23 16:00,0.435,0.417,0.110,21.030
2019-08-23 16:00,2019-08-23 17:00,0.294,0.256,0.096,20.784
2019-08-23 17:00,2019-08-23 18:00,0.134,0.086,0.079,20.078
2019-08-23 18:00,2019-08-23 19:00,0.023,0,0.039,18.234
2019-08-23 19:00,2019-08-23 20:00,0,0,0.001,16.117
2019-08-23 20:00,2019-08-23 21:00,0,0,0,15.376
2019-08-23 21:00,2019-08-23 22:00,0,0,0,14.999
2019-08-23 22:00,2019-08-23 23:00,0,0,0,14.836
2019-08-23 23:00,2019-08-24 00:00,0,0,0,14.524
2019-08-24 00:00,2019-08-24 01:00,0,0,0,14.161
2019-08-24 01:00,2019-08-24 02:00,0,0,0,13.608
2019-08-24 02:00,2019-08-24 03:00,0,0,0,12.881
2019-08-24 03:00,2019-08-24 04:00,0,0,0,12.177
2019-08-24 04:00,2019-08-24 05:00,0,0,0,11.444
2019-08-24 05:00,2019-08-24 06:00,0.009,0,0.019,11.348
2019-08-24 06:00,2019-08-24 07:00,0.098,0.069,0.053,13.517
2019-08-24 07:00,2019-08-24 08:00,0.277,0.257,0.064,14.841
2019-08-24 08:00,2019-08-24 09:00,0.448,0.460,0.071,16.821
2019-08-24 09:00,2019-08-24 10:00,0.575,0.627,0.080,18.558
2019-08-24 10:00,2019-08-24 11:00,0.659,0.748,0.087,19.641
2019-08-24 11:00,2019-08-24 12:00,0.709,0.829,0.089,20.554
2019-08-24 12:00,2019-08-24 13:00,0.714,0.842,0.089,21.226
2019-08-24 13:00,2019-08-24 14:00,0.677,0.786,0.087,21.691
2019-08-24 14:00,2019-08-24 15:00,0.598,0.672,0.083,21.939
2019-08-24 15:00,2019-08-24 16:00,0.476,0.506,0.078,21.976
2019-08-24 16:00,2019-08-24 17:00,0.317,0.308,0.073,21.742
2019-08-24 17:00,2019-08-24 18:00,0.143,0.112,0.064,20.819
2019-08-24 18:00,2019-08-24 19:00,0.020,0,0.036,18.490
2019-08-24 19:00,2019-08-24 20:00,0,0,0.001,16.531
